"code","name","geo_id","province_id","amphur_id"
"100101","พระบรมมหาราชวัง","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100102","วังบูรพาภิรมย์","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100103","วัดราชบพิธ","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100104","สำราญราษฎร์","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100105","ศาลเจ้าพ่อเสือ","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100106","เสาชิงช้า","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100107","บวรนิเวศ","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100108","ตลาดยอด","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100109","ชนะสงคราม","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100110","บ้านพานถม","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100111","บางขุนพรหม","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100112","วัดสามพระยา","ภาคกลาง","กรุงเทพมหานคร","เขตพระนคร"
"100201","ดุสิต","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100202","วชิรพยาบาล","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100203","สวนจิตรลดา","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100204","สี่แยกมหานาค","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100205","*บางซื่อ","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100206","ถนนนครไชยศรี","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100299","*สามเสนใน","ภาคกลาง","กรุงเทพมหานคร","เขตดุสิต"
"100301","กระทุ่มราย","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100302","หนองจอก","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100303","คลองสิบ","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100304","คลองสิบสอง","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100305","โคกแฝด","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100306","คู้ฝั่งเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100307","ลำผักชี","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100308","ลำต้อยติ่ง","ภาคกลาง","กรุงเทพมหานคร","เขตหนองจอก"
"100401","มหาพฤฒาราม","ภาคกลาง","กรุงเทพมหานคร","เขตบางรัก"
"100402","สีลม","ภาคกลาง","กรุงเทพมหานคร","เขตบางรัก"
"100403","สุริยวงศ์","ภาคกลาง","กรุงเทพมหานคร","เขตบางรัก"
"100404","บางรัก","ภาคกลาง","กรุงเทพมหานคร","เขตบางรัก"
"100405","สี่พระยา","ภาคกลาง","กรุงเทพมหานคร","เขตบางรัก"
"100501","*ลาดยาว","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100502","อนุสาวรีย์","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100503","คลองถนน*","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100504","*ตลาดบางเขน","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100505","*สีกัน","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100506","สายไหม*","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100507","*ทุ่งสองห้อง","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100508","ท่าแร้ง","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100509","ออเงิน*","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100599","*บางเขน","ภาคกลาง","กรุงเทพมหานคร","เขตบางเขน"
"100601","คลองจั่น","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100602","วังทองหลาง*","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100603","*ลาดพร้าว","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100604","*คลองกุ่ม","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100605","*สะพานสูง","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100606","*คันนายาว","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100607","*จรเข้บัว","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100608","หัวหมาก","ภาคกลาง","กรุงเทพมหานคร","เขตบางกะปิ"
"100701","รองเมือง","ภาคกลาง","กรุงเทพมหานคร","เขตปทุมวัน"
"100702","วังใหม่","ภาคกลาง","กรุงเทพมหานคร","เขตปทุมวัน"
"100703","ปทุมวัน","ภาคกลาง","กรุงเทพมหานคร","เขตปทุมวัน"
"100704","ลุมพินี","ภาคกลาง","กรุงเทพมหานคร","เขตปทุมวัน"
"100801","ป้อมปราบ","ภาคกลาง","กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย"
"100802","วัดเทพศิรินทร์","ภาคกลาง","กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย"
"100803","คลองมหานาค","ภาคกลาง","กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย"
"100804","บ้านบาตร","ภาคกลาง","กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย"
"100805","วัดโสมนัส","ภาคกลาง","กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย"
"100899","*นางเลิ้ง","ภาคกลาง","กรุงเทพมหานคร","เขตป้อมปราบศัตรูพ่าย"
"100901","*คลองเตย","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100902","*คลองตัน","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100903","*พระโขนง","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100904","บางนา*","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100905","บางจาก","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100906","*สวนหลวง","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100907","*หนองบอน","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100908","*ประเวศ","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100909","*ดอกไม้","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100997","*พระโขนง","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100998","*คลองตัน","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"100999","*คลองเตย","ภาคกลาง","กรุงเทพมหานคร","เขตพระโขนง"
"101001","มีนบุรี","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101002","แสนแสบ","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101003","บางชัน*","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101004","ทรายกองดิน*","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101005","ทรายกองดินใต้*","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101006","สามวาตะวันออก*","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101007","สามวาตะวันตก*","ภาคกลาง","กรุงเทพมหานคร","เขตมีนบุรี"
"101101","ลาดกระบัง","ภาคกลาง","กรุงเทพมหานคร","เขตลาดกระบัง"
"101102","คลองสองต้นนุ่น","ภาคกลาง","กรุงเทพมหานคร","เขตลาดกระบัง"
"101103","คลองสามประเวศ","ภาคกลาง","กรุงเทพมหานคร","เขตลาดกระบัง"
"101104","ลำปลาทิว","ภาคกลาง","กรุงเทพมหานคร","เขตลาดกระบัง"
"101105","ทับยาว","ภาคกลาง","กรุงเทพมหานคร","เขตลาดกระบัง"
"101106","ขุมทอง","ภาคกลาง","กรุงเทพมหานคร","เขตลาดกระบัง"
"101201","*ทุ่งวัดดอน","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101202","*ยานนาวา","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101203","ช่องนนทรี","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101204","บางโพงพาง","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101205","*วัดพระยาไกร","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101206","*บางโคล่","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101207","*บางคอแหลม","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101208","*ทุ่งมหาเมฆ","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101298","*บางโคล่","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101299","*บางคอแหลม","ภาคกลาง","กรุงเทพมหานคร","เขตยานนาวา"
"101301","จักรวรรดิ","ภาคกลาง","กรุงเทพมหานคร","เขตสัมพันธวงศ์"
"101302","สัมพันธวงศ์","ภาคกลาง","กรุงเทพมหานคร","เขตสัมพันธวงศ์"
"101303","ตลาดน้อย","ภาคกลาง","กรุงเทพมหานคร","เขตสัมพันธวงศ์"
"101401","สามเสนใน","ภาคกลาง","กรุงเทพมหานคร","เขตพญาไท"
"101402","*ถนนเพชรบุรี","ภาคกลาง","กรุงเทพมหานคร","เขตพญาไท"
"101403","*ทุ่งพญาไท","ภาคกลาง","กรุงเทพมหานคร","เขตพญาไท"
"101404","*มักกะสัน","ภาคกลาง","กรุงเทพมหานคร","เขตพญาไท"
"101405","*ถนนพญาไท","ภาคกลาง","กรุงเทพมหานคร","เขตพญาไท"
"101499","*ทุ่งพญาไท","ภาคกลาง","กรุงเทพมหานคร","เขตพญาไท"
"101501","วัดกัลยาณ์","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101502","หิรัญรูจี","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101503","บางยี่เรือ","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101504","บุคคโล","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101505","ตลาดพลู","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101506","ดาวคะนอง","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101507","สำเหร่","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101599","*คลองสาน","ภาคกลาง","กรุงเทพมหานคร","เขตธนบุรี"
"101601","วัดอรุณ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกใหญ่"
"101602","วัดท่าพระ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกใหญ่"
"101701","ห้วยขวาง","ภาคกลาง","กรุงเทพมหานคร","เขตห้วยขวาง"
"101702","บางกะปิ","ภาคกลาง","กรุงเทพมหานคร","เขตห้วยขวาง"
"101703","*ดินแดง","ภาคกลาง","กรุงเทพมหานคร","เขตห้วยขวาง"
"101704","สามเสนนอก","ภาคกลาง","กรุงเทพมหานคร","เขตห้วยขวาง"
"101801","สมเด็จเจ้าพระยา","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสาน"
"101802","คลองสาน","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสาน"
"101803","บางลำภูล่าง","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสาน"
"101804","คลองต้นไทร","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสาน"
"101901","คลองชักพระ","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101902","ตลิ่งชัน","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101903","ฉิมพลี","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101904","บางพรม","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101905","บางระมาด","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101906","ทวีวัฒนา*","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101907","บางเชือกหนัง","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"101908","ศาลาธรรมสพน์*","ภาคกลาง","กรุงเทพมหานคร","เขตตลิ่งชัน"
"102001","*บางพลัด","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102002","*บางบำหรุ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102003","*บางอ้อ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102004","ศิริราช","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102005","บ้านช่างหล่อ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102006","บางขุนนนท์","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102007","บางขุนศรี","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102008","*บางยี่ขัน","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102009","อรุณอมรินทร์","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102097","*บางยี่ขัน","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102098","*บางบำหรุ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102099","*บางอ้อ","ภาคกลาง","กรุงเทพมหานคร","เขตบางกอกน้อย"
"102101","*บางค้อ","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102102","*จอมทอง","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102103","*บางขุนเทียน","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102104","บางบอน*","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102105","ท่าข้าม","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102106","*บางมด","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102107","แสมดำ","ภาคกลาง","กรุงเทพมหานคร","เขตบางขุนเทียน"
"102201","บางหว้า","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102202","บางด้วน","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102203","บางแค","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102204","บางแคเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102205","บางไผ่","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102206","บางจาก","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102207","บางแวก","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102208","คลองขวาง","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102209","ปากคลองภาษีเจริญ","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102210","คูหาสวรรค์","ภาคกลาง","กรุงเทพมหานคร","เขตภาษีเจริญ"
"102301","หลักสอง*","ภาคกลาง","กรุงเทพมหานคร","เขตหนองแขม"
"102302","หนองแขม","ภาคกลาง","กรุงเทพมหานคร","เขตหนองแขม"
"102303","หนองค้างพลู","ภาคกลาง","กรุงเทพมหานคร","เขตหนองแขม"
"102401","ราษฎร์บูรณะ","ภาคกลาง","กรุงเทพมหานคร","เขตราษฎร์บูรณะ"
"102402","บางปะกอก","ภาคกลาง","กรุงเทพมหานคร","เขตราษฎร์บูรณะ"
"102403","บางมด*","ภาคกลาง","กรุงเทพมหานคร","เขตราษฎร์บูรณะ"
"102404","ทุ่งครุ*","ภาคกลาง","กรุงเทพมหานคร","เขตราษฎร์บูรณะ"
"102501","บางพลัด","ภาคกลาง","กรุงเทพมหานคร","เขตบางพลัด"
"102502","บางอ้อ","ภาคกลาง","กรุงเทพมหานคร","เขตบางพลัด"
"102503","บางบำหรุ","ภาคกลาง","กรุงเทพมหานคร","เขตบางพลัด"
"102504","บางยี่ขัน","ภาคกลาง","กรุงเทพมหานคร","เขตบางพลัด"
"102601","ดินแดง","ภาคกลาง","กรุงเทพมหานคร","เขตดินแดง"
"102701","คลองกุ่ม","ภาคกลาง","กรุงเทพมหานคร","เขตบึงกุ่ม"
"102702","สะพานสูง","ภาคกลาง","กรุงเทพมหานคร","เขตบึงกุ่ม"
"102703","คันนายาว","ภาคกลาง","กรุงเทพมหานคร","เขตบึงกุ่ม"
"102801","ทุ่งวัดดอน","ภาคกลาง","กรุงเทพมหานคร","เขตสาทร"
"102802","ยานนาวา","ภาคกลาง","กรุงเทพมหานคร","เขตสาทร"
"102803","ทุ่งมหาเมฆ","ภาคกลาง","กรุงเทพมหานคร","เขตสาทร"
"102901","บางซื่อ","ภาคกลาง","กรุงเทพมหานคร","เขตบางซื่อ"
"103001","ลาดยาว","ภาคกลาง","กรุงเทพมหานคร","เขตจตุจักร"
"103002","เสนานิคม","ภาคกลาง","กรุงเทพมหานคร","เขตจตุจักร"
"103003","จันทรเกษม","ภาคกลาง","กรุงเทพมหานคร","เขตจตุจักร"
"103004","จอมพล","ภาคกลาง","กรุงเทพมหานคร","เขตจตุจักร"
"103005","จตุจักร","ภาคกลาง","กรุงเทพมหานคร","เขตจตุจักร"
"103101","บางคอแหลม","ภาคกลาง","กรุงเทพมหานคร","เขตบางคอแหลม"
"103102","วัดพระยาไกร","ภาคกลาง","กรุงเทพมหานคร","เขตบางคอแหลม"
"103103","บางโคล่","ภาคกลาง","กรุงเทพมหานคร","เขตบางคอแหลม"
"103201","ประเวศ","ภาคกลาง","กรุงเทพมหานคร","เขตประเวศ"
"103202","หนองบอน","ภาคกลาง","กรุงเทพมหานคร","เขตประเวศ"
"103203","ดอกไม้","ภาคกลาง","กรุงเทพมหานคร","เขตประเวศ"
"103204","สวนหลวง","ภาคกลาง","กรุงเทพมหานคร","เขตประเวศ"
"103301","คลองเตย","ภาคกลาง","กรุงเทพมหานคร","เขตคลองเตย"
"103302","คลองตัน","ภาคกลาง","กรุงเทพมหานคร","เขตคลองเตย"
"103303","พระโขนง","ภาคกลาง","กรุงเทพมหานคร","เขตคลองเตย"
"103304","คลองเตยเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตคลองเตย"
"103305","คลองตันเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตคลองเตย"
"103306","พระโขนงเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตคลองเตย"
"103401","สวนหลวง","ภาคกลาง","กรุงเทพมหานคร","เขตสวนหลวง"
"103501","บางขุนเทียน","ภาคกลาง","กรุงเทพมหานคร","เขตจอมทอง"
"103502","บางค้อ","ภาคกลาง","กรุงเทพมหานคร","เขตจอมทอง"
"103503","บางมด","ภาคกลาง","กรุงเทพมหานคร","เขตจอมทอง"
"103504","จอมทอง","ภาคกลาง","กรุงเทพมหานคร","เขตจอมทอง"
"103601","ตลาดบางเขน*","ภาคกลาง","กรุงเทพมหานคร","เขตดอนเมือง"
"103602","สีกัน","ภาคกลาง","กรุงเทพมหานคร","เขตดอนเมือง"
"103603","ทุ่งสองห้อง*","ภาคกลาง","กรุงเทพมหานคร","เขตดอนเมือง"
"103701","ทุ่งพญาไท","ภาคกลาง","กรุงเทพมหานคร","เขตราชเทวี"
"103702","ถนนพญาไท","ภาคกลาง","กรุงเทพมหานคร","เขตราชเทวี"
"103703","ถนนเพชรบุรี","ภาคกลาง","กรุงเทพมหานคร","เขตราชเทวี"
"103704","มักกะสัน","ภาคกลาง","กรุงเทพมหานคร","เขตราชเทวี"
"103801","ลาดพร้าว","ภาคกลาง","กรุงเทพมหานคร","เขตลาดพร้าว"
"103802","จรเข้บัว","ภาคกลาง","กรุงเทพมหานคร","เขตลาดพร้าว"
"103901","คลองเตยเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตวัฒนา"
"103902","คลองตันเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตวัฒนา"
"103903","พระโขนงเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตวัฒนา"
"104001","บางแค","ภาคกลาง","กรุงเทพมหานคร","เขตบางแค"
"104002","บางแคเหนือ","ภาคกลาง","กรุงเทพมหานคร","เขตบางแค"
"104003","บางไผ่","ภาคกลาง","กรุงเทพมหานคร","เขตบางแค"
"104004","หลักสอง","ภาคกลาง","กรุงเทพมหานคร","เขตบางแค"
"104101","ทุ่งสองห้อง","ภาคกลาง","กรุงเทพมหานคร","เขตหลักสี่"
"104102","ตลาดบางเขน","ภาคกลาง","กรุงเทพมหานคร","เขตหลักสี่"
"104201","สายไหม","ภาคกลาง","กรุงเทพมหานคร","เขตสายไหม"
"104202","ออเงิน","ภาคกลาง","กรุงเทพมหานคร","เขตสายไหม"
"104203","คลองถนน","ภาคกลาง","กรุงเทพมหานคร","เขตสายไหม"
"104301","คันนายาว","ภาคกลาง","กรุงเทพมหานคร","เขตคันนายาว"
"104401","สะพานสูง","ภาคกลาง","กรุงเทพมหานคร","เขตสะพานสูง"
"104501","วังทองหลาง","ภาคกลาง","กรุงเทพมหานคร","เขตวังทองหลาง"
"104601","สามวาตะวันตก","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสามวา"
"104602","สามวาตะวันออก","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสามวา"
"104603","บางชัน","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสามวา"
"104604","ทรายกองดิน","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสามวา"
"104605","ทรายกองดินใต้","ภาคกลาง","กรุงเทพมหานคร","เขตคลองสามวา"
"104701","บางนา","ภาคกลาง","กรุงเทพมหานคร","เขตบางนา"
"104801","ทวีวัฒนา","ภาคกลาง","กรุงเทพมหานคร","เขตทวีวัฒนา"
"104802","ศาลาธรรมสพน์","ภาคกลาง","กรุงเทพมหานคร","เขตทวีวัฒนา"
"104901","บางมด","ภาคกลาง","กรุงเทพมหานคร","เขตทุ่งครุ"
"104902","ทุ่งครุ","ภาคกลาง","กรุงเทพมหานคร","เขตทุ่งครุ"
"110101","ปากน้ำ","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110102","สำโรงเหนือ","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110103","บางเมือง","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110104","ท้ายบ้าน","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110105","*นาเกลือ","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110106","*แหลมฟ้าผ่า","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110107","*ในคลองบางปลากด","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110108","บางปูใหม่","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110109","*ปากคลองบางปลากด","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110110","แพรกษา","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110111","บางโปรง","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110112","บางปู","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110113","บางด้วน","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110114","บางเมืองใหม่","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110115","เทพารักษ์","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110116","ท้ายบ้านใหม่","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110117","แพรกษาใหม่","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110194","*บางปูเก่า","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110195","*ในคลองบางปลากด","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110196","*ปากคลองบางปลากด","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110197","*แหลมฟ้าผ่า","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110198","*บ้านคลองสวน","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110199","*นาเกลือ","ภาคกลาง","สมุทรปราการ","เมืองสมุทรปราการ"
"110201","บางบ่อ","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110202","บ้านระกาศ","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110203","บางพลีน้อย","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110204","บางเพรียง","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110205","คลองด่าน","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110206","คลองสวน","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110207","เปร็ง","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110208","คลองนิยมยาตรา","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110209","คลองนิยม*","ภาคกลาง","สมุทรปราการ","บางบ่อ"
"110301","บางพลีใหญ่","ภาคกลาง","สมุทรปราการ","บางพลี"
"110302","บางแก้ว","ภาคกลาง","สมุทรปราการ","บางพลี"
"110303","บางปลา","ภาคกลาง","สมุทรปราการ","บางพลี"
"110304","บางโฉลง","ภาคกลาง","สมุทรปราการ","บางพลี"
"110305","*บางเสาธง","ภาคกลาง","สมุทรปราการ","บางพลี"
"110306","*ศรีษะจรเข้ใหญ่","ภาคกลาง","สมุทรปราการ","บางพลี"
"110307","*ศรีษะจรเข้น้อย","ภาคกลาง","สมุทรปราการ","บางพลี"
"110308","ราชาเทวะ","ภาคกลาง","สมุทรปราการ","บางพลี"
"110309","หนองปรือ","ภาคกลาง","สมุทรปราการ","บางพลี"
"110401","ตลาด","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110402","บางพึ่ง","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110403","บางจาก","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110404","บางครุ","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110405","บางหญ้าแพรก","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110406","บางหัวเสือ","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110407","สำโรงใต้","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110408","บางยอ","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110409","บางกะเจ้า","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110410","บางน้ำผึ้ง","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110411","บางกระสอบ","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110412","บางกอบัว","ภาคกลาง","สมุทรปราการ","พระประแดง"
"150703","อบทม","ภาคกลาง","อ่างทอง","สามโก้"
"110413","ทรงคนอง","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110414","สำโรง","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110415","สำโรงกลาง","ภาคกลาง","สมุทรปราการ","พระประแดง"
"110501","นาเกลือ","ภาคกลาง","สมุทรปราการ","พระสมุทรเจดีย์"
"110502","บ้านคลองสวน","ภาคกลาง","สมุทรปราการ","พระสมุทรเจดีย์"
"110503","แหลมฟ้าผ่า","ภาคกลาง","สมุทรปราการ","พระสมุทรเจดีย์"
"110504","ปากคลองบางปลากด","ภาคกลาง","สมุทรปราการ","พระสมุทรเจดีย์"
"110505","ในคลองบางปลากด","ภาคกลาง","สมุทรปราการ","พระสมุทรเจดีย์"
"110601","บางเสาธง","ภาคกลาง","สมุทรปราการ","บางเสาธง"
"110602","ศีรษะจรเข้น้อย","ภาคกลาง","สมุทรปราการ","บางเสาธง"
