"code","name","geo_id","province_id"
"4607","ยางตลาด","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4608","ห้วยเม็ก","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4609","สหัสขันธ์","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4610","คำม่วง","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4611","ท่าคันโท","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4612","หนองกุงศรี","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4613","สมเด็จ","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4614","ห้วยผึ้ง","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4615","สามชัย","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4616","นาคู","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4617","ดอนจาน","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4618","ฆ้องชัย","ภาคตะวันออกเฉียงเหนือ","กาฬสินธุ์"
"4701","เมืองสกลนคร","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4702","กุสุมาลย์","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4703","กุดบาก","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4704","พรรณานิคม","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4705","พังโคน","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4706","วาริชภูมิ","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4707","นิคมน้ำอูน","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4708","วานรนิวาส","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4709","คำตากล้า","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4710","บ้านม่วง","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4711","อากาศอำนวย","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4712","สว่างแดนดิน","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4713","ส่องดาว","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4714","เต่างอย","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4715","โคกศรีสุพรรณ","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4716","เจริญศิลป์","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4717","โพนนาแก้ว","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4718","ภูพาน","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4751","วานรนิวาส (สาขาตำบลกุดเรือคำ)*","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4781","*อ.บ้านหัน จ.สกลนคร","ภาคตะวันออกเฉียงเหนือ","สกลนคร"
"4801","เมืองนครพนม","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4802","ปลาปาก","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4803","ท่าอุเทน","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4804","บ้านแพง","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4805","ธาตุพนม","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4806","เรณูนคร","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4807","นาแก","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4808","ศรีสงคราม","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4809","นาหว้า","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4810","โพนสวรรค์","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4811","นาทม","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4812","วังยาง","ภาคตะวันออกเฉียงเหนือ","นครพนม"
"4901","เมืองมุกดาหาร","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"4902","นิคมคำสร้อย","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"4903","ดอนตาล","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"4904","ดงหลวง","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"4905","คำชะอี","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"4906","หว้านใหญ่","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"4907","หนองสูง","ภาคตะวันออกเฉียงเหนือ","มุกดาหาร"
"5001","เมืองเชียงใหม่","ภาคเหนือ","เชียงใหม่"
"5002","จอมทอง","ภาคเหนือ","เชียงใหม่"
"5003","แม่แจ่ม","ภาคเหนือ","เชียงใหม่"
"5004","เชียงดาว","ภาคเหนือ","เชียงใหม่"
"5005","ดอยสะเก็ด","ภาคเหนือ","เชียงใหม่"
"5006","แม่แตง","ภาคเหนือ","เชียงใหม่"
"5007","แม่ริม","ภาคเหนือ","เชียงใหม่"
"5008","สะเมิง","ภาคเหนือ","เชียงใหม่"
"5009","ฝาง","ภาคเหนือ","เชียงใหม่"
"5010","แม่อาย","ภาคเหนือ","เชียงใหม่"
"5011","พร้าว","ภาคเหนือ","เชียงใหม่"
"5012","สันป่าตอง","ภาคเหนือ","เชียงใหม่"
"5013","สันกำแพง","ภาคเหนือ","เชียงใหม่"
"5014","สันทราย","ภาคเหนือ","เชียงใหม่"
"5015","หางดง","ภาคเหนือ","เชียงใหม่"
"5016","ฮอด","ภาคเหนือ","เชียงใหม่"
"5017","ดอยเต่า","ภาคเหนือ","เชียงใหม่"
"5018","อมก๋อย","ภาคเหนือ","เชียงใหม่"
"5019","สารภี","ภาคเหนือ","เชียงใหม่"
"5020","เวียงแหง","ภาคเหนือ","เชียงใหม่"
"5021","ไชยปราการ","ภาคเหนือ","เชียงใหม่"
"5022","แม่วาง","ภาคเหนือ","เชียงใหม่"
"5023","แม่ออน","ภาคเหนือ","เชียงใหม่"
"5024","ดอยหล่อ","ภาคเหนือ","เชียงใหม่"
"5051","เทศบาลนครเชียงใหม่ (สาขาแขวงกาลวิละ*","ภาคเหนือ","เชียงใหม่"
"5052","เทศบาลนครเชียงใหม่ (สาขาแขวงศรีวิชั*","ภาคเหนือ","เชียงใหม่"
"5053","เทศบาลนครเชียงใหม่ (สาขาเม็งราย*","ภาคเหนือ","เชียงใหม่"
"5101","เมืองลำพูน","ภาคเหนือ","ลำพูน"
"5102","แม่ทา","ภาคเหนือ","ลำพูน"
"5103","บ้านโฮ่ง","ภาคเหนือ","ลำพูน"
"5104","ลี้","ภาคเหนือ","ลำพูน"
"5105","ทุ่งหัวช้าง","ภาคเหนือ","ลำพูน"
"5106","ป่าซาง","ภาคเหนือ","ลำพูน"
"5107","บ้านธิ","ภาคเหนือ","ลำพูน"
"5108","เวียงหนองล่อง","ภาคเหนือ","ลำพูน"
"5201","เมืองลำปาง","ภาคเหนือ","ลำปาง"
"5202","แม่เมาะ","ภาคเหนือ","ลำปาง"
"5203","เกาะคา","ภาคเหนือ","ลำปาง"
"5204","เสริมงาม","ภาคเหนือ","ลำปาง"
"5205","งาว","ภาคเหนือ","ลำปาง"
"5206","แจ้ห่ม","ภาคเหนือ","ลำปาง"
"5207","วังเหนือ","ภาคเหนือ","ลำปาง"
"5208","เถิน","ภาคเหนือ","ลำปาง"
"5209","แม่พริก","ภาคเหนือ","ลำปาง"
"5210","แม่ทะ","ภาคเหนือ","ลำปาง"
"5211","สบปราบ","ภาคเหนือ","ลำปาง"
"5212","ห้างฉัตร","ภาคเหนือ","ลำปาง"
"5213","เมืองปาน","ภาคเหนือ","ลำปาง"
"5301","เมืองอุตรดิตถ์","ภาคเหนือ","อุตรดิตถ์"
"5302","ตรอน","ภาคเหนือ","อุตรดิตถ์"
"5303","ท่าปลา","ภาคเหนือ","อุตรดิตถ์"
"5304","น้ำปาด","ภาคเหนือ","อุตรดิตถ์"
"5305","ฟากท่า","ภาคเหนือ","อุตรดิตถ์"
"5306","บ้านโคก","ภาคเหนือ","อุตรดิตถ์"
"5307","พิชัย","ภาคเหนือ","อุตรดิตถ์"
"5308","ลับแล","ภาคเหนือ","อุตรดิตถ์"
"5309","ทองแสนขัน","ภาคเหนือ","อุตรดิตถ์"
"5401","เมืองแพร่","ภาคเหนือ","แพร่"
"5402","ร้องกวาง","ภาคเหนือ","แพร่"
"5403","ลอง","ภาคเหนือ","แพร่"
"5404","สูงเม่น","ภาคเหนือ","แพร่"
"5405","เด่นชัย","ภาคเหนือ","แพร่"
"5406","สอง","ภาคเหนือ","แพร่"
"5407","วังชิ้น","ภาคเหนือ","แพร่"
"5408","หนองม่วงไข่","ภาคเหนือ","แพร่"
"5501","เมืองน่าน","ภาคเหนือ","น่าน"
"5502","แม่จริม","ภาคเหนือ","น่าน"
"5503","บ้านหลวง","ภาคเหนือ","น่าน"
"5504","นาน้อย","ภาคเหนือ","น่าน"
"5505","ปัว","ภาคเหนือ","น่าน"
"5506","ท่าวังผา","ภาคเหนือ","น่าน"
"5507","เวียงสา","ภาคเหนือ","น่าน"
"5508","ทุ่งช้าง","ภาคเหนือ","น่าน"
"5509","เชียงกลาง","ภาคเหนือ","น่าน"
"5510","นาหมื่น","ภาคเหนือ","น่าน"
"5511","สันติสุข","ภาคเหนือ","น่าน"
"5512","บ่อเกลือ","ภาคเหนือ","น่าน"
"5513","สองแคว","ภาคเหนือ","น่าน"
"5514","ภูเพียง","ภาคเหนือ","น่าน"
"5515","เฉลิมพระเกียรติ","ภาคเหนือ","น่าน"
"5601","เมืองพะเยา","ภาคเหนือ","พะเยา"
"5602","จุน","ภาคเหนือ","พะเยา"
"5603","เชียงคำ","ภาคเหนือ","พะเยา"
"5604","เชียงม่วน","ภาคเหนือ","พะเยา"
"5605","ดอกคำใต้","ภาคเหนือ","พะเยา"
"5606","ปง","ภาคเหนือ","พะเยา"
"5607","แม่ใจ","ภาคเหนือ","พะเยา"
"5608","ภูซาง","ภาคเหนือ","พะเยา"
"5609","ภูกามยาว","ภาคเหนือ","พะเยา"
"5701","เมืองเชียงราย","ภาคเหนือ","เชียงราย"
"5702","เวียงชัย","ภาคเหนือ","เชียงราย"
"5703","เชียงของ","ภาคเหนือ","เชียงราย"
"5704","เทิง","ภาคเหนือ","เชียงราย"
"5705","พาน","ภาคเหนือ","เชียงราย"
"5706","ป่าแดด","ภาคเหนือ","เชียงราย"
"5707","แม่จัน","ภาคเหนือ","เชียงราย"
"5708","เชียงแสน","ภาคเหนือ","เชียงราย"
"5709","แม่สาย","ภาคเหนือ","เชียงราย"
"5710","แม่สรวย","ภาคเหนือ","เชียงราย"
"5711","เวียงป่าเป้า","ภาคเหนือ","เชียงราย"
"5712","พญาเม็งราย","ภาคเหนือ","เชียงราย"
"5713","เวียงแก่น","ภาคเหนือ","เชียงราย"
"5714","ขุนตาล","ภาคเหนือ","เชียงราย"
"5715","แม่ฟ้าหลวง","ภาคเหนือ","เชียงราย"
"5716","แม่ลาว","ภาคเหนือ","เชียงราย"
"5717","เวียงเชียงรุ้ง","ภาคเหนือ","เชียงราย"
"5718","ดอยหลวง","ภาคเหนือ","เชียงราย"
"5801","เมืองแม่ฮ่องสอน","ภาคเหนือ","แม่ฮ่องสอน"
"5802","ขุนยวม","ภาคเหนือ","แม่ฮ่องสอน"
"5803","ปาย","ภาคเหนือ","แม่ฮ่องสอน"
"5804","แม่สะเรียง","ภาคเหนือ","แม่ฮ่องสอน"
"5805","แม่ลาน้อย","ภาคเหนือ","แม่ฮ่องสอน"
"5806","สบเมย","ภาคเหนือ","แม่ฮ่องสอน"
"5807","ปางมะผ้า","ภาคเหนือ","แม่ฮ่องสอน"
"5881","*อ.ม่วยต่อ จ.แม่ฮ่องสอน","ภาคเหนือ","แม่ฮ่องสอน"
"6001","เมืองนครสวรรค์","ภาคกลาง","นครสวรรค์"
"6002","โกรกพระ","ภาคกลาง","นครสวรรค์"
"6003","ชุมแสง","ภาคกลาง","นครสวรรค์"
"6004","หนองบัว","ภาคกลาง","นครสวรรค์"
"6005","บรรพตพิสัย","ภาคกลาง","นครสวรรค์"
"6006","เก้าเลี้ยว","ภาคกลาง","นครสวรรค์"
"6007","ตาคลี","ภาคกลาง","นครสวรรค์"
"6008","ท่าตะโก","ภาคกลาง","นครสวรรค์"
"6009","ไพศาลี","ภาคกลาง","นครสวรรค์"
"6010","พยุหะคีรี","ภาคกลาง","นครสวรรค์"
"6011","ลาดยาว","ภาคกลาง","นครสวรรค์"
"6012","ตากฟ้า","ภาคกลาง","นครสวรรค์"
"6013","แม่วงก์","ภาคกลาง","นครสวรรค์"
"6014","แม่เปิน","ภาคกลาง","นครสวรรค์"
"6015","ชุมตาบง","ภาคกลาง","นครสวรรค์"
"6051","สาขาตำบลห้วยน้ำหอม*","ภาคกลาง","นครสวรรค์"
"6052","กิ่งอำเภอชุมตาบง (สาขาตำบลชุมตาบง)*","ภาคกลาง","นครสวรรค์"
"6053","แม่วงก์ (สาขาตำบลแม่เล่ย์)*","ภาคกลาง","นครสวรรค์"
"6101","เมืองอุทัยธานี","ภาคกลาง","อุทัยธานี"
"6102","ทัพทัน","ภาคกลาง","อุทัยธานี"
"6103","สว่างอารมณ์","ภาคกลาง","อุทัยธานี"
"6104","หนองฉาง","ภาคกลาง","อุทัยธานี"
"6105","หนองขาหย่าง","ภาคกลาง","อุทัยธานี"
"6106","บ้านไร่","ภาคกลาง","อุทัยธานี"
"6107","ลานสัก","ภาคกลาง","อุทัยธานี"
"6108","ห้วยคต","ภาคกลาง","อุทัยธานี"
"6201","เมืองกำแพงเพชร","ภาคกลาง","กำแพงเพชร"
"6202","ไทรงาม","ภาคกลาง","กำแพงเพชร"
"6203","คลองลาน","ภาคกลาง","กำแพงเพชร"
"6204","ขาณุวรลักษบุรี","ภาคกลาง","กำแพงเพชร"
"6205","คลองขลุง","ภาคกลาง","กำแพงเพชร"
"6206","พรานกระต่าย","ภาคกลาง","กำแพงเพชร"
"6207","ลานกระบือ","ภาคกลาง","กำแพงเพชร"
"6208","ทรายทองวัฒนา","ภาคกลาง","กำแพงเพชร"
"6209","ปางศิลาทอง","ภาคกลาง","กำแพงเพชร"
"6210","บึงสามัคคี","ภาคกลาง","กำแพงเพชร"
"6211","โกสัมพีนคร","ภาคกลาง","กำแพงเพชร"
"6301","เมืองตาก","ภาคตะวันตก","ตาก"
"6302","บ้านตาก","ภาคตะวันตก","ตาก"
"6303","สามเงา","ภาคตะวันตก","ตาก"
"6304","แม่ระมาด","ภาคตะวันตก","ตาก"
"6305","ท่าสองยาง","ภาคตะวันตก","ตาก"
"6306","แม่สอด","ภาคตะวันตก","ตาก"
"6307","พบพระ","ภาคตะวันตก","ตาก"
"6308","อุ้มผาง","ภาคตะวันตก","ตาก"
"6309","วังเจ้า","ภาคตะวันตก","ตาก"
"6381","*กิ่ง อ.ท่าปุย จ.ตาก","ภาคตะวันตก","ตาก"
"6401","เมืองสุโขทัย","ภาคกลาง","สุโขทัย"
"6402","บ้านด่านลานหอย","ภาคกลาง","สุโขทัย"
"6403","คีรีมาศ","ภาคกลาง","สุโขทัย"
"6404","กงไกรลาศ","ภาคกลาง","สุโขทัย"
"6405","ศรีสัชนาลัย","ภาคกลาง","สุโขทัย"
"6406","ศรีสำโรง","ภาคกลาง","สุโขทัย"
"6407","สวรรคโลก","ภาคกลาง","สุโขทัย"
"6408","ศรีนคร","ภาคกลาง","สุโขทัย"
"6409","ทุ่งเสลี่ยม","ภาคกลาง","สุโขทัย"
"6501","เมืองพิษณุโลก","ภาคกลาง","พิษณุโลก"
"6502","นครไทย","ภาคกลาง","พิษณุโลก"
"6503","ชาติตระการ","ภาคกลาง","พิษณุโลก"
"6504","บางระกำ","ภาคกลาง","พิษณุโลก"
"6505","บางกระทุ่ม","ภาคกลาง","พิษณุโลก"
"6506","พรหมพิราม","ภาคกลาง","พิษณุโลก"
"6507","วัดโบสถ์","ภาคกลาง","พิษณุโลก"
"6508","วังทอง","ภาคกลาง","พิษณุโลก"
"6509","เนินมะปราง","ภาคกลาง","พิษณุโลก"
"6601","เมืองพิจิตร","ภาคกลาง","พิจิตร"
"6602","วังทรายพูน","ภาคกลาง","พิจิตร"
"6603","โพธิ์ประทับช้าง","ภาคกลาง","พิจิตร"
"6604","ตะพานหิน","ภาคกลาง","พิจิตร"
"6605","บางมูลนาก","ภาคกลาง","พิจิตร"
"6606","โพทะเล","ภาคกลาง","พิจิตร"
"6607","สามง่าม","ภาคกลาง","พิจิตร"
"6608","ทับคล้อ","ภาคกลาง","พิจิตร"
"6609","สากเหล็ก","ภาคกลาง","พิจิตร"
"6610","บึงนาราง","ภาคกลาง","พิจิตร"
"6611","ดงเจริญ","ภาคกลาง","พิจิตร"
"6612","วชิรบารมี","ภาคกลาง","พิจิตร"
"6701","เมืองเพชรบูรณ์","ภาคกลาง","เพชรบูรณ์"
"6702","ชนแดน","ภาคกลาง","เพชรบูรณ์"
"6703","หล่มสัก","ภาคกลาง","เพชรบูรณ์"
"6704","หล่มเก่า","ภาคกลาง","เพชรบูรณ์"
"6705","วิเชียรบุรี","ภาคกลาง","เพชรบูรณ์"
"6706","ศรีเทพ","ภาคกลาง","เพชรบูรณ์"
"6707","หนองไผ่","ภาคกลาง","เพชรบูรณ์"
"6708","บึงสามพัน","ภาคกลาง","เพชรบูรณ์"
"6709","น้ำหนาว","ภาคกลาง","เพชรบูรณ์"
"6710","วังโป่ง","ภาคกลาง","เพชรบูรณ์"
"6711","เขาค้อ","ภาคกลาง","เพชรบูรณ์"
"7001","เมืองราชบุรี","ภาคตะวันตก","ราชบุรี"
"7002","จอมบึง","ภาคตะวันตก","ราชบุรี"
"7003","สวนผึ้ง","ภาคตะวันตก","ราชบุรี"
"7004","ดำเนินสะดวก","ภาคตะวันตก","ราชบุรี"
"7005","บ้านโป่ง","ภาคตะวันตก","ราชบุรี"
"7006","บางแพ","ภาคตะวันตก","ราชบุรี"
"7007","โพธาราม","ภาคตะวันตก","ราชบุรี"
"7008","ปากท่อ","ภาคตะวันตก","ราชบุรี"
"7009","วัดเพลง","ภาคตะวันตก","ราชบุรี"
"7010","บ้านคา","ภาคตะวันตก","ราชบุรี"
"7074","ท้องถิ่นเทศบาลตำบลบ้านฆ้อง","ภาคตะวันตก","ราชบุรี"
"7101","เมืองกาญจนบุรี","ภาคตะวันตก","กาญจนบุรี"
"7102","ไทรโยค","ภาคตะวันตก","กาญจนบุรี"
"7103","บ่อพลอย","ภาคตะวันตก","กาญจนบุรี"
"7104","ศรีสวัสดิ์","ภาคตะวันตก","กาญจนบุรี"
"7105","ท่ามะกา","ภาคตะวันตก","กาญจนบุรี"
"7106","ท่าม่วง","ภาคตะวันตก","กาญจนบุรี"
"7107","ทองผาภูมิ","ภาคตะวันตก","กาญจนบุรี"
"7108","สังขละบุรี","ภาคตะวันตก","กาญจนบุรี"
"7109","พนมทวน","ภาคตะวันตก","กาญจนบุรี"
"7110","เลาขวัญ","ภาคตะวันตก","กาญจนบุรี"
"7111","ด่านมะขามเตี้ย","ภาคตะวันตก","กาญจนบุรี"
"7112","หนองปรือ","ภาคตะวันตก","กาญจนบุรี"
"7113","ห้วยกระเจา","ภาคตะวันตก","กาญจนบุรี"
"7151","สาขาตำบลท่ากระดาน*","ภาคตะวันตก","กาญจนบุรี"
"7181","*บ้านทวน จ.กาญจนบุรี","ภาคตะวันตก","กาญจนบุรี"
"7201","เมืองสุพรรณบุรี","ภาคกลาง","สุพรรณบุรี"
"7202","เดิมบางนางบวช","ภาคกลาง","สุพรรณบุรี"
"7203","ด่านช้าง","ภาคกลาง","สุพรรณบุรี"
"7204","บางปลาม้า","ภาคกลาง","สุพรรณบุรี"
"7205","ศรีประจันต์","ภาคกลาง","สุพรรณบุรี"
"7206","ดอนเจดีย์","ภาคกลาง","สุพรรณบุรี"
"7207","สองพี่น้อง","ภาคกลาง","สุพรรณบุรี"
"7208","สามชุก","ภาคกลาง","สุพรรณบุรี"
"7209","อู่ทอง","ภาคกลาง","สุพรรณบุรี"
"7210","หนองหญ้าไซ","ภาคกลาง","สุพรรณบุรี"
"7301","เมืองนครปฐม","ภาคกลาง","นครปฐม"
"7302","กำแพงแสน","ภาคกลาง","นครปฐม"
"7303","นครชัยศรี","ภาคกลาง","นครปฐม"
"7304","ดอนตูม","ภาคกลาง","นครปฐม"
"7305","บางเลน","ภาคกลาง","นครปฐม"
"7306","สามพราน","ภาคกลาง","นครปฐม"
"7307","พุทธมณฑล","ภาคกลาง","นครปฐม"
"7401","เมืองสมุทรสาคร","ภาคกลาง","สมุทรสาคร"
"7402","กระทุ่มแบน","ภาคกลาง","สมุทรสาคร"
"7403","บ้านแพ้ว","ภาคกลาง","สมุทรสาคร"
"7501","เมืองสมุทรสงคราม","ภาคกลาง","สมุทรสงคราม"
"7502","บางคนที","ภาคกลาง","สมุทรสงคราม"
"7503","อัมพวา","ภาคกลาง","สมุทรสงคราม"
"7601","เมืองเพชรบุรี","ภาคตะวันตก","เพชรบุรี"
"7602","เขาย้อย","ภาคตะวันตก","เพชรบุรี"
"7603","หนองหญ้าปล้อง","ภาคตะวันตก","เพชรบุรี"
"7604","ชะอำ","ภาคตะวันตก","เพชรบุรี"
"7605","ท่ายาง","ภาคตะวันตก","เพชรบุรี"
"7606","บ้านลาด","ภาคตะวันตก","เพชรบุรี"
"7607","บ้านแหลม","ภาคตะวันตก","เพชรบุรี"
"7608","แก่งกระจาน","ภาคตะวันตก","เพชรบุรี"
"7701","เมืองประจวบคีรีขันธ์","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7702","กุยบุรี","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7703","ทับสะแก","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7704","บางสะพาน","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7705","บางสะพานน้อย","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7706","ปราณบุรี","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7707","หัวหิน","ภาคตะวันตก","ประจวบคีรีขันธ์"
"7708","สามร้อยยอด","ภาคตะวันตก","ประจวบคีรีขันธ์"
"8001","เมืองนครศรีธรรมราช","ภาคใต้","นครศรีธรรมราช"
"8002","พรหมคีรี","ภาคใต้","นครศรีธรรมราช"
"8003","ลานสกา","ภาคใต้","นครศรีธรรมราช"
"8004","ฉวาง","ภาคใต้","นครศรีธรรมราช"
"8005","พิปูน","ภาคใต้","นครศรีธรรมราช"
"8006","เชียรใหญ่","ภาคใต้","นครศรีธรรมราช"
"8007","ชะอวด","ภาคใต้","นครศรีธรรมราช"
"8008","ท่าศาลา","ภาคใต้","นครศรีธรรมราช"
"8009","ทุ่งสง","ภาคใต้","นครศรีธรรมราช"
"8010","นาบอน","ภาคใต้","นครศรีธรรมราช"
"8011","ทุ่งใหญ่","ภาคใต้","นครศรีธรรมราช"
"8012","ปากพนัง","ภาคใต้","นครศรีธรรมราช"
"8013","ร่อนพิบูลย์","ภาคใต้","นครศรีธรรมราช"
"8014","สิชล","ภาคใต้","นครศรีธรรมราช"
"8015","ขนอม","ภาคใต้","นครศรีธรรมราช"
"8016","หัวไทร","ภาคใต้","นครศรีธรรมราช"
"8017","บางขัน","ภาคใต้","นครศรีธรรมราช"
"8018","ถ้ำพรรณรา","ภาคใต้","นครศรีธรรมราช"
"8019","จุฬาภรณ์","ภาคใต้","นครศรีธรรมราช"
"8020","พระพรหม","ภาคใต้","นครศรีธรรมราช"
"8021","นบพิตำ","ภาคใต้","นครศรีธรรมราช"
"8022","ช้างกลาง","ภาคใต้","นครศรีธรรมราช"
"8023","เฉลิมพระเกียรติ","ภาคใต้","นครศรีธรรมราช"
"8051","เชียรใหญ่ (สาขาตำบลเสือหึง)*","ภาคใต้","นครศรีธรรมราช"
"8052","สาขาตำบลสวนหลวง**","ภาคใต้","นครศรีธรรมราช"
"8053","ร่อนพิบูลย์ (สาขาตำบลหินตก)*","ภาคใต้","นครศรีธรรมราช"
"8054","หัวไทร (สาขาตำบลควนชะลิก)*","ภาคใต้","นครศรีธรรมราช"
"8055","ทุ่งสง (สาขาตำบลกะปาง)*","ภาคใต้","นครศรีธรรมราช"
"8101","เมืองกระบี่","ภาคใต้","กระบี่"
"8102","เขาพนม","ภาคใต้","กระบี่"
"8103","เกาะลันตา","ภาคใต้","กระบี่"
"8104","คลองท่อม","ภาคใต้","กระบี่"
"8105","อ่าวลึก","ภาคใต้","กระบี่"
"8106","ปลายพระยา","ภาคใต้","กระบี่"
"8107","ลำทับ","ภาคใต้","กระบี่"
"8108","เหนือคลอง","ภาคใต้","กระบี่"
"8201","เมืองพังงา","ภาคใต้","พังงา"
"8202","เกาะยาว","ภาคใต้","พังงา"
"8203","กะปง","ภาคใต้","พังงา"
"8204","ตะกั่วทุ่ง","ภาคใต้","พังงา"
"8205","ตะกั่วป่า","ภาคใต้","พังงา"
"8206","คุระบุรี","ภาคใต้","พังงา"
"8207","ทับปุด","ภาคใต้","พังงา"
"8208","ท้ายเหมือง","ภาคใต้","พังงา"
"8301","เมืองภูเก็ต","ภาคใต้","ภูเก็ต"
"8302","กะทู้","ภาคใต้","ภูเก็ต"
"8303","ถลาง","ภาคใต้","ภูเก็ต"
"8381","*ทุ่งคา","ภาคใต้","ภูเก็ต"
"8401","เมืองสุราษฎร์ธานี","ภาคใต้","สุราษฎร์ธานี"
"8402","กาญจนดิษฐ์","ภาคใต้","สุราษฎร์ธานี"
"8403","ดอนสัก","ภาคใต้","สุราษฎร์ธานี"
"8404","เกาะสมุย","ภาคใต้","สุราษฎร์ธานี"
"8405","เกาะพะงัน","ภาคใต้","สุราษฎร์ธานี"
"8406","ไชยา","ภาคใต้","สุราษฎร์ธานี"
"8407","ท่าชนะ","ภาคใต้","สุราษฎร์ธานี"
"8408","คีรีรัฐนิคม","ภาคใต้","สุราษฎร์ธานี"
"8409","บ้านตาขุน","ภาคใต้","สุราษฎร์ธานี"
"8410","พนม","ภาคใต้","สุราษฎร์ธานี"
"8411","ท่าฉาง","ภาคใต้","สุราษฎร์ธานี"
"8412","บ้านนาสาร","ภาคใต้","สุราษฎร์ธานี"
"8413","บ้านนาเดิม","ภาคใต้","สุราษฎร์ธานี"
"8414","เคียนซา","ภาคใต้","สุราษฎร์ธานี"
"8415","เวียงสระ","ภาคใต้","สุราษฎร์ธานี"
"8416","พระแสง","ภาคใต้","สุราษฎร์ธานี"
"8417","พุนพิน","ภาคใต้","สุราษฎร์ธานี"
"8418","ชัยบุรี","ภาคใต้","สุราษฎร์ธานี"
"8419","วิภาวดี","ภาคใต้","สุราษฎร์ธานี"
"8451","เกาะพงัน (สาขาตำบลเกาะเต่า)*","ภาคใต้","สุราษฎร์ธานี"
"8481","*อ.บ้านดอน จ.สุราษฎร์ธานี","ภาคใต้","สุราษฎร์ธานี"
"8501","เมืองระนอง","ภาคใต้","ระนอง"
"8502","ละอุ่น","ภาคใต้","ระนอง"
"8503","กะเปอร์","ภาคใต้","ระนอง"
"8504","กระบุรี","ภาคใต้","ระนอง"
"8505","สุขสำราญ","ภาคใต้","ระนอง"
"8601","เมืองชุมพร","ภาคใต้","ชุมพร"
"8602","ท่าแซะ","ภาคใต้","ชุมพร"
"8603","ปะทิว","ภาคใต้","ชุมพร"
"8604","หลังสวน","ภาคใต้","ชุมพร"
"8605","ละแม","ภาคใต้","ชุมพร"
"8606","พะโต๊ะ","ภาคใต้","ชุมพร"
"8607","สวี","ภาคใต้","ชุมพร"
"8608","ทุ่งตะโก","ภาคใต้","ชุมพร"
"9001","เมืองสงขลา","ภาคใต้","สงขลา"
"9002","สทิงพระ","ภาคใต้","สงขลา"
"9003","จะนะ","ภาคใต้","สงขลา"
"9004","นาทวี","ภาคใต้","สงขลา"
"9005","เทพา","ภาคใต้","สงขลา"
"9006","สะบ้าย้อย","ภาคใต้","สงขลา"
